name	strand	Assay title	ontology_curie	biosample_name	biosample_type	biosample_life_stage	data_source	endedness	genetically_modified	nonzero_mean	output_type	gtex_tissue	histone_mark	transcription_factor
UBERON:0002324 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0002324	muscle of back	tissue	embryonic	encode	single	False	0.2242487370967865	OutputType.RNA_SEQ			
UBERON:0002367 gtex Prostate polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0002367	prostate gland	tissue	adult	gtex	paired	False	0.05147687718272209	OutputType.RNA_SEQ	Prostate		
UBERON:0002369 gtex Adrenal_Gland polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0002369	adrenal gland	tissue	adult	gtex	paired	False	0.05743984505534172	OutputType.RNA_SEQ	Adrenal_Gland		
UBERON:0002369 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0002369	adrenal gland	tissue	embryonic	encode	single	False	0.32479262351989746	OutputType.RNA_SEQ			
UBERON:0002370 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0002370	thymus	tissue	embryonic	encode	single	False	0.17336340248584747	OutputType.RNA_SEQ			
UBERON:0003662 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0003662	forelimb muscle	tissue	embryonic	encode	single	False	0.5638512969017029	OutputType.RNA_SEQ			
UBERON:0003663 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0003663	hindlimb muscle	tissue	embryonic	encode	single	False	0.6374766826629639	OutputType.RNA_SEQ			
UBERON:0003889 gtex Fallopian_Tube polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0003889	fallopian tube	tissue	adult	gtex	paired	False	0.12156927585601807	OutputType.RNA_SEQ	Fallopian_Tube		
UBERON:0004264 gtex Skin_Sun_Exposed_Lower_leg polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0004264	lower leg skin	tissue	adult	gtex	paired	False	0.044400908052921295	OutputType.RNA_SEQ	Skin_Sun_Exposed_Lower_leg		
UBERON:0004538 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0004538	left kidney	tissue	embryonic	encode	single	False	0.3590563237667084	OutputType.RNA_SEQ			
UBERON:0004550 gtex Esophagus_Gastroesophageal_Junction polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	gtex	paired	False	0.05182637274265289	OutputType.RNA_SEQ	Esophagus_Gastroesophageal_Junction		
UBERON:0004648 gtex Esophagus_Muscularis polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	adult	gtex	paired	False	0.05034983530640602	OutputType.RNA_SEQ	Esophagus_Muscularis		
UBERON:0005270 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0005270	renal cortex interstitium	tissue	embryonic	encode	single	False	0.273677796125412	OutputType.RNA_SEQ			
UBERON:0006330 gtex Minor_Salivary_Gland polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0006330	anterior lingual gland	tissue	adult	gtex	paired	False	0.05584359169006348	OutputType.RNA_SEQ	Minor_Salivary_Gland		
UBERON:0006469 gtex Brain_Spinal_cord_cervical_c-1 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0006469	C1 segment of cervical spinal cord	tissue	adult	gtex	paired	False	0.06018725037574768	OutputType.RNA_SEQ	Brain_Spinal_cord_cervical_c-1		
UBERON:0006566 gtex Heart_Left_Ventricle polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0006566	left ventricle myocardium	tissue	adult	gtex	paired	False	0.05494289472699165	OutputType.RNA_SEQ	Heart_Left_Ventricle		
UBERON:0006631 gtex Heart_Atrial_Appendage polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0006631	right atrium auricular region	tissue	adult	gtex	paired	False	0.04985639825463295	OutputType.RNA_SEQ	Heart_Atrial_Appendage		
UBERON:0006920 gtex Esophagus_Mucosa polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0006920	esophagus squamous epithelium	tissue	adult	gtex	paired	False	0.05086713656783104	OutputType.RNA_SEQ	Esophagus_Mucosa		
UBERON:0007610 gtex Artery_Tibial polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0007610	tibial artery	tissue	adult	gtex	paired	False	0.04839674010872841	OutputType.RNA_SEQ	Artery_Tibial		
UBERON:0008367 gtex Breast_Mammary_Tissue polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0008367	breast epithelium	tissue	adult	gtex	paired	False	0.04591913893818855	OutputType.RNA_SEQ	Breast_Mammary_Tissue		
UBERON:0008952 gtex Lung polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0008952	upper lobe of left lung	tissue	adult	gtex	paired	False	0.04629707708954811	OutputType.RNA_SEQ	Lung		
UBERON:0009834 gtex Brain_Frontal_Cortex_BA9 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	adult	gtex	paired	False	0.05219842493534088	OutputType.RNA_SEQ	Brain_Frontal_Cortex_BA9		
UBERON:0009835 gtex Brain_Anterior_cingulate_cortex_BA24 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0009835	anterior cingulate cortex	tissue	adult	gtex	paired	False	0.05334325134754181	OutputType.RNA_SEQ	Brain_Anterior_cingulate_cortex_BA24		
UBERON:0010414 gtex Adipose_Visceral_Omentum polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0010414	omental fat pad	tissue	adult	gtex	paired	False	0.048737503588199615	OutputType.RNA_SEQ	Adipose_Visceral_Omentum		
UBERON:0011907 gtex Muscle_Skeletal polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0011907	gastrocnemius medialis	tissue	adult	gtex	paired	False	0.046867091208696365	OutputType.RNA_SEQ	Muscle_Skeletal		
UBERON:0012249 gtex Cervix_Ectocervix polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0012249	ectocervix	tissue	adult	gtex	paired	False	0.11553216725587845	OutputType.RNA_SEQ	Cervix_Ectocervix		
UBERON:0013756 gtex Whole_Blood polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0013756	venous blood	tissue	adult	gtex	paired	False	0.05588344484567642	OutputType.RNA_SEQ	Whole_Blood		
UBERON:0018115 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0018115	left renal pelvis	tissue	embryonic	encode	single	False	0.2682223618030548	OutputType.RNA_SEQ			
UBERON:0018116 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0018116	right renal pelvis	tissue	embryonic	encode	single	False	0.25852155685424805	OutputType.RNA_SEQ			
UBERON:0018117 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0018117	left renal cortex interstitium	tissue	embryonic	encode	single	False	0.21519021689891815	OutputType.RNA_SEQ			
UBERON:0018118 polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0018118	right renal cortex interstitium	tissue	embryonic	encode	single	False	0.3656761348247528	OutputType.RNA_SEQ			
UBERON:0036149 gtex Skin_Not_Sun_Exposed_Suprapubic polyA plus RNA-seq	.	polyA plus RNA-seq	UBERON:0036149	suprapubic skin	tissue	adult	gtex	paired	False	0.04540431126952171	OutputType.RNA_SEQ	Skin_Not_Sun_Exposed_Suprapubic		
CL:0000047 Histone ChIP-seq H2AFZ	.	Histone ChIP-seq	CL:0000047	neuronal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.9536862373352051	OutputType.CHIP_HISTONE		H2AFZ	
CL:0000047 Histone ChIP-seq H2AK5ac	.	Histone ChIP-seq	CL:0000047	neuronal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.8193653225898743	OutputType.CHIP_HISTONE		H2AK5ac	
CL:0000047 Histone ChIP-seq H2BK5ac	.	Histone ChIP-seq	CL:0000047	neuronal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	1.0392050743103027	OutputType.CHIP_HISTONE		H2BK5ac	
CL:0000047 Histone ChIP-seq H3K18ac	.	Histone ChIP-seq	CL:0000047	neuronal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	1.0500943660736084	OutputType.CHIP_HISTONE		H3K18ac	
CL:0000047 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	CL:0000047	neuronal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.7851823568344116	OutputType.CHIP_HISTONE		H3K27ac	
CL:0000047 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	CL:0000047	neuronal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.770723819732666	OutputType.CHIP_HISTONE		H3K27me3	
CL:0000047 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	CL:0000047	neuronal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.7708343863487244	OutputType.CHIP_HISTONE		H3K36me3	
CL:0000047 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	CL:0000047	neuronal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.7552356719970703	OutputType.CHIP_HISTONE		H3K4me1	
CL:0000047 Histone ChIP-seq H3K4me2	.	Histone ChIP-seq	CL:0000047	neuronal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	4.456033229827881	OutputType.CHIP_HISTONE		H3K4me2	
CL:0000047 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	CL:0000047	neuronal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.7188356518745422	OutputType.CHIP_HISTONE		H3K4me3	
CL:0000047 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	CL:0000047	neuronal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.9412810802459717	OutputType.CHIP_HISTONE		H3K9me3	
CL:0000062 Histone ChIP-seq H2AFZ	.	Histone ChIP-seq	CL:0000062	osteoblast	primary_cell	unknown	encode	single	False	0.8986108303070068	OutputType.CHIP_HISTONE		H2AFZ	
CL:0000062 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	CL:0000062	osteoblast	primary_cell	unknown	encode	single	False	0.9727509021759033	OutputType.CHIP_HISTONE		H3K27ac	
CL:0000062 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	CL:0000062	osteoblast	primary_cell	unknown	encode	single	False	1.0972812175750732	OutputType.CHIP_HISTONE		H3K27me3	
CL:0000062 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	CL:0000062	osteoblast	primary_cell	unknown	encode	single	False	1.015264868736267	OutputType.CHIP_HISTONE		H3K36me3	
CL:0000062 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	CL:0000062	osteoblast	primary_cell	unknown	encode	single	False	1.1814732551574707	OutputType.CHIP_HISTONE		H3K4me1	
CL:0000062 Histone ChIP-seq H3K4me2	.	Histone ChIP-seq	CL:0000062	osteoblast	primary_cell	unknown	encode	single	False	1.0706583261489868	OutputType.CHIP_HISTONE		H3K4me2	
CL:0000062 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	CL:0000062	osteoblast	primary_cell	unknown	encode	single	False	0.8181998133659363	OutputType.CHIP_HISTONE		H3K4me3	
CL:0000062 Histone ChIP-seq H3K79me2	.	Histone ChIP-seq	CL:0000062	osteoblast	primary_cell	unknown	encode	single	False	0.9088215231895447	OutputType.CHIP_HISTONE		H3K79me2	
CL:0000062 Histone ChIP-seq H4K20me1	.	Histone ChIP-seq	CL:0000062	osteoblast	primary_cell	unknown	encode	single	False	0.9834175109863281	OutputType.CHIP_HISTONE		H4K20me1	
CL:0000084 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	CL:0000084	T-cell	primary_cell	adult	encode	single	False	0.9991254806518555	OutputType.CHIP_HISTONE		H3K27ac	
CL:0000084 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	CL:0000084	T-cell	primary_cell	adult	encode	single	False	1.5949115753173828	OutputType.CHIP_HISTONE		H3K27me3	
CL:0000084 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	CL:0000084	T-cell	primary_cell	adult	encode	single	False	1.556289553642273	OutputType.CHIP_HISTONE		H3K36me3	
CL:0000084 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	CL:0000084	T-cell	primary_cell	adult	encode	single	False	1.8891668319702148	OutputType.CHIP_HISTONE		H3K4me1	
CL:0000084 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	CL:0000084	T-cell	primary_cell	adult	encode	single	False	1.0828938484191895	OutputType.CHIP_HISTONE		H3K4me3	
CL:0000084 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	CL:0000084	T-cell	primary_cell	adult	encode	single	False	1.4542584419250488	OutputType.CHIP_HISTONE		H3K9me3	
CL:0000100 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	CL:0000100	motor neuron	in_vitro_differentiated_cells	adult	encode	paired	False	0.7073226571083069	OutputType.CHIP_HISTONE		H3K27ac	
CL:0000100 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	CL:0000100	motor neuron	in_vitro_differentiated_cells	adult	encode	paired	False	0.7302386164665222	OutputType.CHIP_HISTONE		H3K4me1	
CL:0000100 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	CL:0000100	motor neuron	in_vitro_differentiated_cells	adult	encode	paired	False	0.5290273427963257	OutputType.CHIP_HISTONE		H3K4me3	
CL:0000127 Histone ChIP-seq H2AFZ	.	Histone ChIP-seq	CL:0000127	astrocyte	primary_cell	unknown	encode	single	False	0.9853001832962036	OutputType.CHIP_HISTONE		H2AFZ	
CL:0000127 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	CL:0000127	astrocyte	primary_cell	unknown	encode	single	False	1.4272104501724243	OutputType.CHIP_HISTONE		H3K27ac	
CL:0000127 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	CL:0000127	astrocyte	primary_cell	unknown	encode	single	False	1.2708724737167358	OutputType.CHIP_HISTONE		H3K27me3	
CL:0000127 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	CL:0000127	astrocyte	primary_cell	unknown	encode	single	False	1.2181681394577026	OutputType.CHIP_HISTONE		H3K36me3	
CL:0000127 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	CL:0000127	astrocyte	primary_cell	unknown	encode	single	False	1.2631609439849854	OutputType.CHIP_HISTONE		H3K4me1	
CL:0000127 Histone ChIP-seq H3K4me2	.	Histone ChIP-seq	CL:0000127	astrocyte	primary_cell	unknown	encode	single	False	0.9199391603469849	OutputType.CHIP_HISTONE		H3K4me2	
CL:0000127 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	CL:0000127	astrocyte	primary_cell	unknown	encode	single	False	1.1788583993911743	OutputType.CHIP_HISTONE		H3K4me3	
CL:0000127 Histone ChIP-seq H3K79me2	.	Histone ChIP-seq	CL:0000127	astrocyte	primary_cell	unknown	encode	single	False	1.0779250860214233	OutputType.CHIP_HISTONE		H3K79me2	
CL:0000127 Histone ChIP-seq H3K9ac	.	Histone ChIP-seq	CL:0000127	astrocyte	primary_cell	unknown	encode	single	False	0.8123817443847656	OutputType.CHIP_HISTONE		H3K9ac	
CL:0000127 Histone ChIP-seq H4K20me1	.	Histone ChIP-seq	CL:0000127	astrocyte	primary_cell	unknown	encode	single	False	0.8229295611381531	OutputType.CHIP_HISTONE		H4K20me1	
CL:0000134 Histone ChIP-seq H2BK120ac	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	1.5077080726623535	OutputType.CHIP_HISTONE		H2BK120ac	
CL:0000134 Histone ChIP-seq H2BK12ac	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	1.1039183139801025	OutputType.CHIP_HISTONE		H2BK12ac	
CL:0000134 Histone ChIP-seq H3K14ac	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	1.2969588041305542	OutputType.CHIP_HISTONE		H3K14ac	
CL:0000134 Histone ChIP-seq H3K18ac	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	1.0279197692871094	OutputType.CHIP_HISTONE		H3K18ac	
CL:0000134 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.7909675240516663	OutputType.CHIP_HISTONE		H3K27ac	
CL:0000134 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary_cell	adult	encode	single	False	1.0067557096481323	OutputType.CHIP_HISTONE		H3K27me3	
CL:0000134 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary_cell	adult	encode	single	False	0.9950606822967529	OutputType.CHIP_HISTONE		H3K36me3	
CL:0000134 Histone ChIP-seq H3K4ac	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	1.0210992097854614	OutputType.CHIP_HISTONE		H3K4ac	
CL:0000134 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary_cell	adult	encode	single	False	1.1552000045776367	OutputType.CHIP_HISTONE		H3K4me1	
CL:0000134 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary_cell	adult	encode	single	False	0.9800390601158142	OutputType.CHIP_HISTONE		H3K4me3	
CL:0000134 Histone ChIP-seq H3K9ac	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary_cell	adult	encode	single	False	0.8497458100318909	OutputType.CHIP_HISTONE		H3K9ac	
CL:0000134 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	primary_cell	adult	encode	single	False	1.0167886018753052	OutputType.CHIP_HISTONE		H3K9me3	
CL:0000134 Histone ChIP-seq H4K8ac	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	1.4190325736999512	OutputType.CHIP_HISTONE		H4K8ac	
CL:0000134 Histone ChIP-seq H4K91ac	.	Histone ChIP-seq	CL:0000134	mesenchymal stem cell	in_vitro_differentiated_cells	embryonic	encode	single	False	1.3199173212051392	OutputType.CHIP_HISTONE		H4K91ac	
CL:0000136 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	CL:0000136	adipocyte	in_vitro_differentiated_cells	adult	encode	single	False	0.963962733745575	OutputType.CHIP_HISTONE		H3K27me3	
CL:0000136 Histone ChIP-seq H3K36me3	.	Histone ChIP-seq	CL:0000136	adipocyte	in_vitro_differentiated_cells	adult	encode	single	False	0.9868001341819763	OutputType.CHIP_HISTONE		H3K36me3	
CL:0000136 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	CL:0000136	adipocyte	in_vitro_differentiated_cells	adult	encode	single	False	1.0046213865280151	OutputType.CHIP_HISTONE		H3K4me1	
CL:0000136 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	CL:0000136	adipocyte	in_vitro_differentiated_cells	adult	encode	single	False	0.9553647637367249	OutputType.CHIP_HISTONE		H3K4me3	
CL:0000136 Histone ChIP-seq H3K9ac	.	Histone ChIP-seq	CL:0000136	adipocyte	in_vitro_differentiated_cells	adult	encode	single	False	0.9475537538528442	OutputType.CHIP_HISTONE		H3K9ac	
CL:0000136 Histone ChIP-seq H3K9me3	.	Histone ChIP-seq	CL:0000136	adipocyte	in_vitro_differentiated_cells	adult	encode	single	False	0.9842337965965271	OutputType.CHIP_HISTONE		H3K9me3	
CL:0000182 Histone ChIP-seq H2AFZ	.	Histone ChIP-seq	CL:0000182	hepatocyte	in_vitro_differentiated_cells	embryonic	encode	single	False	0.7985633611679077	OutputType.CHIP_HISTONE		H2AFZ	
CL:0000182 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	CL:0000182	hepatocyte	in_vitro_differentiated_cells	embryonic	encode	single	False	0.7550026774406433	OutputType.CHIP_HISTONE		H3K27ac	
CL:0000182 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	CL:0000182	hepatocyte	in_vitro_differentiated_cells	embryonic	encode	single	False	0.8030983805656433	OutputType.CHIP_HISTONE		H3K4me1	
CL:0000182 Histone ChIP-seq H3K4me2	.	Histone ChIP-seq	CL:0000182	hepatocyte	in_vitro_differentiated_cells	embryonic	encode	single	False	0.7852492928504944	OutputType.CHIP_HISTONE		H3K4me2	
CL:0000182 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	CL:0000182	hepatocyte	in_vitro_differentiated_cells	embryonic	encode	single	False	0.8021527528762817	OutputType.CHIP_HISTONE		H3K4me3	
CL:0000182 Histone ChIP-seq H3K79me2	.	Histone ChIP-seq	CL:0000182	hepatocyte	in_vitro_differentiated_cells	embryonic	encode	single	False	0.7845624685287476	OutputType.CHIP_HISTONE		H3K79me2	
CL:0000182 Histone ChIP-seq H3K9ac	.	Histone ChIP-seq	CL:0000182	hepatocyte	in_vitro_differentiated_cells	embryonic	encode	single	False	0.8397226333618164	OutputType.CHIP_HISTONE		H3K9ac	
CL:0000188 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	CL:0000188	skeletal muscle cell	primary_cell	unknown	encode	single	False	2.709303379058838	OutputType.CHIP_HISTONE		H3K4me3	
CL:0000192 Histone ChIP-seq H2AFZ	.	Histone ChIP-seq	CL:0000192	smooth muscle cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.821370005607605	OutputType.CHIP_HISTONE		H2AFZ	
CL:0000192 Histone ChIP-seq H3K27ac	.	Histone ChIP-seq	CL:0000192	smooth muscle cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.839430570602417	OutputType.CHIP_HISTONE		H3K27ac	
CL:0000192 Histone ChIP-seq H3K27me3	.	Histone ChIP-seq	CL:0000192	smooth muscle cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.8422687649726868	OutputType.CHIP_HISTONE		H3K27me3	
CL:0000192 Histone ChIP-seq H3K4me1	.	Histone ChIP-seq	CL:0000192	smooth muscle cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.8201920390129089	OutputType.CHIP_HISTONE		H3K4me1	
CL:0000192 Histone ChIP-seq H3K4me2	.	Histone ChIP-seq	CL:0000192	smooth muscle cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.806756854057312	OutputType.CHIP_HISTONE		H3K4me2	
CL:0000192 Histone ChIP-seq H3K4me3	.	Histone ChIP-seq	CL:0000192	smooth muscle cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.8416850566864014	OutputType.CHIP_HISTONE		H3K4me3	
CL:0000192 Histone ChIP-seq H3K79me2	.	Histone ChIP-seq	CL:0000192	smooth muscle cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.8435471057891846	OutputType.CHIP_HISTONE		H3K79me2	
CL:0000192 Histone ChIP-seq H3K9ac	.	Histone ChIP-seq	CL:0000192	smooth muscle cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.858325719833374	OutputType.CHIP_HISTONE		H3K9ac	
CL:0000192 Histone ChIP-seq H4K20me1	.	Histone ChIP-seq	CL:0000192	smooth muscle cell	in_vitro_differentiated_cells	embryonic	encode	single	False	0.8388375639915466	OutputType.CHIP_HISTONE		H4K20me1	
